Job Title,Company Name,Salary Estimate,Job Position,Job Acedemic Requiremnt,Job Week Cutom Font,Job Time Cutom Font,Company Field,Company Size,min_salary,max_salary,avg_salary,avg_salary(month),week_attendence,intern_time_length
数据产品实习生实习招聘-森马服饰实习生招聘-实习僧," 
                        森马服饰
                          ",150-180/天,上海,不限,5天／周,实习3个月,农林牧渔/其他,more than 2000,150,180,165.0,4950.0,5,3
数据收集实习生实习招聘-奇安信集团实习生招聘-实习僧," 
                        奇安信集团
                          ",100-120/天,武汉,本科,4天／周,实习3个月,互联网/游戏/软件,more than 2000,100,120,110.0,3300.0,4,3
数据分析师实习生实习招聘-金山世游（大连）实习生招聘-实习僧," 
                        金山世游（大连）
                          ",100-150/天,大连,本科,5天／周,实习6个月,互联网/游戏/软件,more than 2000,100,150,125.0,3750.0,5,6
数据统计实习生实习招聘-华大集团实习生招聘-实习僧," 
                        华大集团
                          ",80-120/天,深圳,不限,5天／周,实习6个月,医疗/健康/制药/生物,more than 2000,80,120,100.0,3000.0,5,6
数据标注实习生实习招聘-融睿合实习生招聘-实习僧," 
                        融睿合
                          ",120-150/天,天津,大专,4天／周,实习3个月,企业服务/咨询,15-50,120,150,135.0,4050.0,4,3
推荐策略产品经理实习生（数据分析）实习招聘-新浪微博实习生招聘-实习僧," 
                        新浪微博
                          ",100-200/天,北京,不限,5天／周,实习3个月,互联网/游戏/软件,more than 2000,100,200,150.0,4500.0,5,3
策略分析岗（信息安全部）实习招聘-京东实习生招聘-实习僧," 
                        京东
                          ",150-300/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,150,300,225.0,6750.0,5,3
Data Scientist Intern (NLP)实习招聘-博世中国实习生招聘-实习僧," 
                        博世中国
                          ",150-180/天,上海,本科,4天／周,实习5个月,汽车/机械/制造,more than 2000,150,180,165.0,4950.0,4,5
大数据研发实习生-增长技术D32680实习招聘-滴滴实习生招聘-实习僧," 
                        滴滴
                          ",200-300/天,北京,本科,4天／周,实习4个月,互联网/游戏/软件,more than 2000,200,300,250.0,7500.0,4,4
飞利浦Global Outsourced Operations Quality intern实习招聘-上海外服实习生招聘-实习僧," 
                      上海外服
                          ",150-200/天,上海,不限,5天／周,实习3个月,企业服务/咨询,500-2000,150,200,175.0,5250.0,5,3
质量数字化实习生实习招聘-NIO蔚来实习生招聘-实习僧," 
                        NIO蔚来
                          ",200/天,上海,硕士,5天／周,实习3个月,汽车/机械/制造,more than 2000,200,200,200.0,6000.0,5,3
MAC部门 数据分析助理 实习生实习招聘-西门子中国实习生招聘-实习僧," 
                        西门子中国
                          ",120-150/天,北京,本科,4天／周,实习3个月,汽车/机械/制造,more than 2000,120,150,135.0,4050.0,4,3
数据治理实习生实习招聘-上海乐宣实习生招聘-实习僧," 
                        上海乐宣
                          ",150/天,上海,不限,3天／周,实习3个月,金融/经济/投资/财会,50-150,150,150,150.0,4500.0,3,3
大数据实习生实习招聘-寰宇普惠实习生招聘-实习僧," 
                        寰宇普惠
                          ",100-150/天,厦门,大专,5天／周,实习3个月,互联网/游戏/软件,50-150,100,150,125.0,3750.0,5,3
数据中台实习生实习招聘-恩唐科技实习生招聘-实习僧," 
                        恩唐科技
                          ",120-150/天,广州,本科,3天／周,实习3个月,互联网/游戏/软件,50-150,120,150,135.0,4050.0,3,3
风险运营实习生（数据分析）-海外广告安全实习招聘-字节跳动实习生招聘-实习僧," 
                        字节跳动
                          ",150/天,上海,不限,5天／周,实习3个月,互联网/游戏/软件,more than 2000,150,150,150.0,4500.0,5,3
用户增长-广告剩余流量投放及数据分析实习招聘-芒果TV实习生招聘-实习僧," 
                        芒果TV
                          ",面议,长沙,不限,5天／周,实习3个月,互联网/游戏/软件,500-2000,0,0,0.0,0.0,5,3
必胜客RE CIA大数据分析实习生实习招聘-百胜餐饮实习生招聘-实习僧," 
                        百胜餐饮
                          ",200/天,上海,本科,5天／周,实习3个月,餐饮/酒店/旅游/娱乐,more than 2000,200,200,200.0,6000.0,5,3
集团数字与市场-数据分析实习生（消费者洞察）实习招聘-欧莱雅 实习生招聘-实习僧," 
                        欧莱雅 
                          ",150-180/天,上海,本科,3天／周,实习6个月,快消/百货/批发/零售,more than 2000,150,180,165.0,4950.0,3,6
开发研策实习生实习招聘-麦德龙实习生招聘-实习僧," 
                        麦德龙
                          ",100-120/天,上海,大专,5天／周,实习6个月,快消/百货/批发/零售,more than 2000,100,120,110.0,3300.0,5,6
数据标注实习生实习招聘-西点信息实习生招聘-实习僧," 
                        西点信息
                          ",150-250/天,西安,本科,5天／周,实习3个月,互联网/游戏/软件,50-150,150,250,200.0,6000.0,5,3
飞利浦LFL intern实习生实习招聘-昕诺飞（前飞利浦照明）实习生招聘-实习僧," 
                        昕诺飞（前飞利浦照明）
                          ",150-200/天,上海,不限,3天／周,实习3个月,电子/通信/硬件,more than 2000,150,200,175.0,5250.0,3,3
战略/商业分析助理实习招聘-新氧科技实习生招聘-实习僧," 
                        新氧科技
                          ",250-400/天,北京,硕士,5天／周,实习6个月,互联网/游戏/软件,500-2000,250,400,325.0,9750.0,5,6
数据科学家实习生实习招聘-千居智实习生招聘-实习僧," 
                        千居智
                          ",250-400/天,上海,本科,4天／周,实习6个月,互联网/游戏/软件,less than 15,250,400,325.0,9750.0,4,6
腾讯视频商业化运营数据科学实习生实习招聘-腾讯PCG实习生招聘-实习僧," 
                        腾讯PCG
                          ",100-120/天,北京,不限,4天／周,实习3个月,互联网/游戏/软件,more than 2000,100,120,110.0,3300.0,4,3
数据处理实习生实习招聘-术之道实习生招聘-实习僧," 
                        术之道
                          ",200-250/天,上海,本科,3天／周,实习3个月,医疗/健康/制药/生物,15-50,200,250,225.0,6750.0,3,3
数据治理实习生实习招聘-节能减排中心实习生招聘-实习僧," 
                        节能减排中心
                          ",100/天,上海,本科,3天／周,实习1个月,企业服务/咨询,50-150,100,100,100.0,3000.0,3,1
数据标注实习生实习招聘-锐明技术实习生招聘-实习僧," 
                        锐明技术
                          ",100-150/天,成都,大专,5天／周,实习6个月,汽车/机械/制造,500-2000,100,150,125.0,3750.0,5,6
商业分析实习生实习招聘-字节跳动实习生招聘-实习僧," 
                        字节跳动
                          ",150/天,上海,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,150,150,150.0,4500.0,5,3
数据统计分析助理实习招聘-广电计量实习生招聘-实习僧," 
                        广电计量
                          ",120-150/天,广州,本科,4天／周,实习3个月,企业服务/咨询,more than 2000,120,150,135.0,4050.0,4,3
Data Engineer Internship实习招聘-Agora Space实习生招聘-实习僧," 
                        Agora Space
                          ",100-150/天,上海,不限,5天／周,实习3个月,企业服务/咨询,15-50,100,150,125.0,3750.0,5,3
数据抓取实习生实习招聘-IDC咨询实习生招聘-实习僧," 
                        IDC咨询
                          ",100-150/天,北京,本科,3天／周,实习3个月,电子/通信/硬件,150-500,100,150,125.0,3750.0,3,3
商业分析实习生-智能零售实习招聘-信也科技实习生招聘-实习僧," 
                        信也科技
                          ",100-200/天,上海,本科,3天／周,实习3个月,互联网/游戏/软件,more than 2000,100,200,150.0,4500.0,3,3
B端经营分析实习生实习招聘-滴滴出行实习生招聘-实习僧," 
                        滴滴出行
                          ",150-250/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,150,250,200.0,6000.0,5,3
数据科学实习生(JGHEP)实习招聘-Cider实习生招聘-实习僧," 
                        Cider
                          ",100-200/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,50-150,100,200,150.0,4500.0,5,3
数据标注实习生（MJ004298）实习招聘-欢聚集团实习生招聘-实习僧," 
                        欢聚集团
                          ",100-150/天,广州,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,100,150,125.0,3750.0,5,3
数据处理实习生（MJ004425）实习招聘-欢聚集团实习生招聘-实习僧," 
                        欢聚集团
                          ",100-150/天,广州,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,100,150,125.0,3750.0,5,3
资管平台数据实习生实习招聘-复星集团实习生招聘-实习僧," 
                        复星集团
                          ",120-150/天,上海,本科,3天／周,实习3个月,金融/经济/投资/财会,more than 2000,120,150,135.0,4050.0,3,3
采购实习生-数据方向实习招聘-博世中国实习生招聘-实习僧," 
                        博世中国
                          ",150-180/天,杭州,硕士,5天／周,实习5个月,汽车/机械/制造,more than 2000,150,180,165.0,4950.0,5,5
数据安全部门实习生实习招聘-博世中国实习生招聘-实习僧," 
                        博世中国
                          ",150-180/天,上海,本科,5天／周,实习6个月,汽车/机械/制造,more than 2000,150,180,165.0,4950.0,5,6
飞利浦数据管理实习生实习招聘-上海外服实习生招聘-实习僧," 
                      上海外服
                          ",150-200/天,上海,不限,3天／周,实习4个月,企业服务/咨询,500-2000,150,200,175.0,5250.0,3,4
